pageid,title,birth_y,birth_m,birth_d,death_y,death_m,death_d,death_age
44858167,Jane Keckley,1876,9,10,1963,8,14,86
33391283,Zena Keefe,1896,6,26,1977,11,17,81
189182,Ruby Keeler,1909,8,25,1993,2,28,83
40830318,Claire Kelly,1934,3,15,1998,7,1,64
42620,Grace Kelly,1929,11,12,1982,9,14,52
1146795,Kitty Kelly,1902,4,27,1968,9,29,66
733874,Lisa Robin Kelly,1970,3,5,2013,8,15,43
190431,Nancy Kelly,1921,3,25,1995,1,2,73
2096542,Patsy Kelly,1910,1,12,1981,9,24,71
14073570,Mayme Kelso,1867,2,28,1946,6,5,79
3643711,Pert Kelton,1907,10,14,1968,10,30,61
9635986,Alexa Kenin,1962,2,16,1985,9,10,23
5804307,Madge Kennedy,1891,4,19,1987,6,9,96
2476555,Merna Kennedy,1908,9,7,1944,12,20,36
28470482,Phyllis Kennedy,1914,6,16,1998,12,29,84
2474483,Barbara Kent,1907,12,16,2011,10,13,103
14067854,Dorothea Kent,1916,6,21,1990,12,10,74
6963099,Doris Kenyon,1897,9,5,1979,9,1,81
4640584,Kathleen Key,1903,4,1,1954,12,22,51
421109,Evelyn Keyes,1916,11,20,2008,7,4,91
2229825,Andrea King,1919,2,1,2003,4,22,84
1097324,Mabel King,1932,12,25,1999,11,9,66
3233067,Natalie Kingston,1905,5,19,1991,2,2,85
997847,Phyllis Kirk,1927,9,18,2006,10,19,79
11747339,Kathleen Kirkham,1895,4,15,1961,11,7,66
13706537,Virginia Kirtley,1888,11,11,1956,8,19,67
488957,Eartha Kitt,1927,1,17,2008,12,25,81
2523306,Helen Kleeb,1907,1,6,2003,12,28,96
14824681,Evalyn Knapp,1906,6,17,1981,6,12,74
9078629,Janice Knickrehm,1925,6,4,2013,1,23,87
6014663,June Knight,1913,1,22,1987,6,16,74
14726241,Patricia Knight,1915,4,28,2004,10,26,89
7385735,Violet Knights,1894,5,15,1973,6,13,79
14177119,Lydia Knott,1866,10,1,1955,3,30,88
3678252,Elyse Knox,1917,12,14,2012,2,16,94
5806015,Peggy Knudsen,1923,4,22,1980,7,11,57
43038331,Barbara Knudson,1927,12,4,2014,5,11,86
12915321,Ruth Kobart,1924,4,24,2002,12,14,78
17985445,Christina Kokubo,1950,7,27,2007,6,9,56
2403834,Miliza Korjus,1909,8,26,1980,8,26,71
1224896,Mary Kornman,1915,12,27,1973,6,1,57
28348001,Marge Kotlisky,1927,2,19,1997,12,2,70
37286449,Sammi Kane Kraft,1992,4,2,2012,10,9,20
14266053,Suzanne Krull,1966,7,8,2013,7,27,47
726025,Nancy Kulp,1921,8,28,1991,2,3,69
950234,Karyn Kupcinet,1941,3,6,1963,11,28,22
1072980,Barbara La Marr,1896,7,28,1926,1,30,29
1027112,Laura La Plante,1904,11,1,1996,10,14,91
43459854,Rita La Roy,1901,10,2,1993,2,18,91
14839822,Laura La Varnie,1853,3,2,1939,9,18,86
2467523,Lucille La Verne,1872,11,8,1945,3,4,72
10366465,Mae Laborde,1909,5,13,2012,1,9,102
9745753,Carla Laemmle,1909,10,20,2014,6,12,104
45604150,Ruby Lafayette,1844,7,22,1935,4,3,90
3680575,Alice Lake,1895,11,12,1967,11,15,72
6336268,Florence Lake,1904,11,27,1980,4,11,75
336959,Veronica Lake,1922,11,14,1973,7,7,50
17422761,Isabelle LaMal,1886,7,16,1952,7,20,66
170982,Hedy Lamarr,1913,11,9,2000,1,19,86
50097162,Karen Lamm,1952,6,21,2001,6,29,49
225860,Dorothy Lamour,1914,12,10,1996,9,22,81
161783,Elsa Lanchester,1902,10,28,1986,12,26,84
24985971,Muriel Landers,1921,10,27,1977,2,19,55
1171145,Elissa Landi,1904,12,6,1948,10,21,43
464554,Carole Landis,1919,1,1,1948,7,5,29
300361,Jessie Royce Landis,1896,11,25,1972,2,2,75
43175412,Leone Lane,1908,11,17,1993,3,28,84
44587794,Nora Lane,1905,9,12,1948,10,16,43
35028792,Priscilla Lane,1915,5,12,1995,4,4,79
11001522,Barbara Lang (film actress),1928,3,2,1982,7,22,54
2205736,June Lang,1917,5,5,2005,5,16,88
14627015,Lillian Langdon,1860,11,25,1943,2,8,82
425574,Hope Lange,1933,11,28,2003,12,19,70
2206188,Frances Langford,1913,4,4,2005,7,11,92
1225701,Joi Lansing,1929,4,6,1972,8,7,43
36354974,Rosemary LaPlanche,1923,10,11,1979,5,6,55
26022188,Francine Larrimore,1898,8,22,1975,3,7,76
12726695,Louise Latimer (actress),1913,3,6,1973,6,16,60
51027395,Laurel Cronin,1939,10,10,1992,10,26,53
22264670,Jody Lawrance,1930,10,19,1986,7,10,55
5817217,Barbara Lawrence,1930,2,24,2013,11,13,83
49326069,Elizabeth Lawrence (actress),1922,9,6,2000,6,11,77
7138983,Jane Lawrence,1915,2,3,2005,8,5,90
26457400,Mary Lawrence (actress),1918,5,17,1991,9,24,73
1592920,Rosina Lawrence,1912,12,30,1997,6,23,84
4459048,Priscilla Lawson,1914,2,8,1958,8,27,44
14823874,Dorothy Layton,1912,8,13,2009,6,4,96
8049075,Gertrude Le Brandt,1863,7,1,1955,8,28,92
2450328,Eva Le Gallienne,1899,1,11,1991,6,3,92
25185373,Bessie Learn,1888,8,30,1987,2,20,98
7645401,Pepi Lederer,1910,3,18,1935,6,11,25
660160,Anna Lee,1913,1,2,2004,5,14,91
13679872,Florence Lee,1888,3,12,1962,9,1,74
14921642,Frances Lee,1906,5,5,2000,11,5,94
7109576,Gwen Lee,1904,11,12,1961,8,20,56
183505,Gypsy Rose Lee,1911,1,8,1970,4,26,59
13401705,Jennie Lee (actress),1848,9,4,1925,8,5,76
35303972,Jennie Lee (dancer),1928,10,23,1990,3,24,61
2315912,Lila Lee,1901,6,25,1973,11,13,72
14716104,Mary Lee (actress),1924,10,24,1996,6,6,71
1138821,Andrea Leeds,1914,8,14,1984,5,21,69
1841231,Lila Leeds,1928,1,28,1999,9,15,71
4145231,Thelma Leeds,1910,12,18,2006,5,27,95
230664,Janet Leigh,1927,7,6,2004,10,3,77
7353924,Lillian Leighton,1874,5,17,1956,3,19,81
31587718,Leni Lynn,1923,5,3,2010,1,1,86
24985095,Lu Leonard,1927,1,1,2004,5,14,77
2944625,Marion Leonard,1881,6,9,1956,1,9,74
32378736,Urylee Leonardos,1910,5,14,1986,4,25,75
16881274,Ethelreda Leopold,1914,7,2,1998,1,26,83
7286969,Stella LeSaint,1881,12,17,1948,9,21,66
15400653,Bethel Leslie,1929,8,3,1999,11,28,70
33087754,Gladys Leslie,1899,3,5,1976,10,2,77
1505002,Joan Leslie,1925,1,26,2015,10,12,90
42055633,Nan Leslie,1926,6,4,2000,7,30,74
7270931,Louise Lester,1867,8,8,1952,11,18,85
8574036,Cathy Lewis,1916,12,27,1968,11,20,51
7997786,Diana Lewis,1919,9,18,1997,1,18,77
39805448,Monica Lewis,1922,5,22,2015,6,12,93
14177729,Vera Lewis,1873,6,10,1956,2,8,82
10027381,Winnie Lightner,1899,9,17,1971,3,5,71
17125352,Kay Linaker,1913,7,19,2008,4,18,94
14823084,Caryl Lincoln,1903,11,16,1983,2,20,79
2249330,Viveca Lindfors,1920,12,29,1995,10,25,74
9059115,Helen Lindroth,1874,12,3,1956,10,5,81
2743061,Margaret Lindsay,1910,9,19,1981,5,9,70
14121902,Margie Liszt,1909,3,2,1992,8,24,83
7377736,Ann Little,1891,2,7,1984,5,21,93
382938,Margaret Livingston,1895,11,25,1984,12,13,89
2072293,Kathleen Lockhart,1894,8,9,1978,2,18,83
6759437,Barbara Loden,1932,7,8,1980,9,5,48
8927248,Jeanette Loff,1906,10,9,1942,8,4,35
4490506,Jacqueline Logan,1901,11,30,1983,4,4,81
42414033,Janice Logan,1915,5,30,1965,10,23,50
44354,Carole Lombard,1908,10,6,1942,1,16,33
5082059,Babe London,1901,8,28,1980,11,29,79
1013175,Julie London,1926,9,26,2000,10,18,74
27765305,Lenore Lonergan,1928,6,2,1987,8,17,59
2209059,Audrey Long,1922,4,22,2014,9,19,92
42860763,Beverly Long,1933,4,18,2014,5,8,81
25799087,Lotus Long,1909,7,18,1990,9,14,81
12208708,Malvina Longfellow,1889,3,30,1962,11,2,73
47721931,Bessie Loo,1902,12,30,1998,10,28,95
3647384,Mary Loos,1910,5,6,2004,10,11,94
2902321,Marjorie Lord,1918,7,26,2015,11,28,97
10950549,Pauline Lord,1890,8,13,1950,10,11,60
5075167,Linda Loredo,1907,6,20,1931,8,11,24
6239941,Teala Loring,1922,10,6,2007,1,28,84
11691625,Tilly Losch,1903,11,15,1975,12,24,72
1104916,Anita Louise,1915,1,9,1970,4,25,55
175041,Bessie Love,1898,9,10,1986,4,26,87
4322669,Phyllis Love,1925,12,21,2011,10,30,85
35691852,Marilyn Lovell Matz,1931,8,27,2012,4,13,80
39825589,Dorothy Lovett,1915,2,16,1998,4,28,83
1714662,Celia Lovsky,1897,2,21,1979,10,12,82
10587226,Judith Lowry,1890,7,27,1976,11,29,86
147369,Myrna Loy,1905,8,2,1993,12,14,88
14653354,Claire Luce,1903,10,15,1989,8,31,85
21308883,Laurette Luez,1928,8,19,1999,9,12,71
5526067,Donyale Luna,1945,8,31,1979,5,17,33
14862116,Lucille Lund,1913,6,3,2002,2,15,88
2209720,Zoe Tamerlis Lund,1962,2,9,1999,4,16,37
460446,Ida Lupino,1918,2,4,1995,8,3,77
8830123,Lillian Lux,1918,6,20,2005,6,11,86
5239378,Helen Lynch,1900,4,6,1965,3,2,64
1377706,Diana Lynn,1926,10,7,1971,12,18,45
47839422,Eleanor Lynn,1916,10,29,1996,12,26,80
42037538,Sharon Lynn,1901,4,9,1963,5,26,62
5652310,Lya Lys,1908,5,8,1986,6,2,78
1917738,June MacCloy,1909,6,2,2005,5,5,95
499380,Jeanette MacDonald,1903,6,18,1965,1,14,61
3689586,Katherine MacDonald,1891,12,14,1956,6,4,64
919978,Harriet E. MacGibbon,1905,10,5,1987,2,8,81
33956333,Nicoletta Machiavelli,1944,8,1,2015,11,15,71
26401500,Betty Mack,1901,11,30,1980,11,5,78
3820523,Helen Mack,1913,11,12,1986,8,13,72
29423733,Marion Mack,1902,4,8,1989,5,1,87
4516526,Dorothy Mackaill,1903,3,4,1990,8,12,87
29335903,Janet MacLachlan,1933,8,27,2010,10,11,77
17273161,Mary MacLaren,1896,1,19,1985,11,9,89
21246499,Aline MacMahon,1899,5,3,1991,10,12,92
7822651,Violet MacMillan,1887,3,4,1953,12,29,66
6274372,Jeanie MacPherson,1886,5,18,1946,8,26,60
2045160,Meredith MacRae,1944,5,30,2000,7,14,56
2289285,Sheila MacRae,1921,9,24,2014,3,6,92
9188344,Cleo Madison,1883,3,26,1964,3,11,80
22907439,Kathleen Maguire,1925,9,27,1989,8,9,63
494618,Marjorie Main,1890,2,24,1975,4,10,85
17106341,Judy Malcolm,1910,12,1,1998,7,22,87
853532,Judith Malina,1926,6,4,2015,4,10,88
15409347,Claire Malis,1943,2,17,2012,8,24,69
5032994,Boots Mallory,1913,10,22,1958,12,1,45
26740590,Gina Malo,1909,6,1,1963,11,30,54
13493094,Molly Malone (actress),1888,12,7,1952,2,14,63
4312101,Nancy Malone,1935,3,19,2014,5,8,79
6856511,Margaret Mann,1868,4,4,1941,2,4,72
754653,Irene Manning,1912,7,17,2004,5,28,91
3572265,Toni Mannix,1906,2,19,1983,9,2,77
409842,Jayne Mansfield,1933,4,19,1967,6,29,34
5506317,Adele Mara,1923,4,28,2010,5,7,87
1020746,Nancy Marchand,1928,6,19,2000,6,18,71
2255457,Margo (actress),1917,5,10,1985,7,17,68
3287845,Janet Margolin,1943,7,25,1993,12,17,50
14627076,Beth Marion,1912,7,12,2003,2,18,90
1245151,June Marlowe,1903,11,6,1984,3,10,80
31557238,Nora Marlowe,1915,9,5,1977,12,31,62
5589298,Joan Marsh,1913,7,10,2000,8,10,87
2314814,Mae Marsh,1894,11,9,1968,2,13,73
13679715,Marguerite Marsh,1888,4,18,1925,12,8,37
7870775,Marian Marsh,1913,10,17,2006,11,9,93
1718534,Brenda Marshall,1915,9,29,1992,7,30,76
19942162,Joan Marshall,1931,6,19,1992,6,28,61
754642,Trudy Marshall,1920,2,14,2004,5,23,84
10069480,June Martel,1909,11,19,1978,11,23,69
1495757,Arlene Martel,1936,4,14,2014,8,12,78
1685029,Helen Martin,1909,7,23,2000,3,25,90
7053672,Lori Martin,1947,4,18,2010,4,4,62
45678960,Marcella Martin,1916,6,5,1986,10,31,70
5831895,Marion Martin,1909,6,7,1985,8,13,76
39096,Mary Martin,1913,12,1,1990,11,3,76
3039167,Nan Martin,1927,7,15,2010,3,4,82
6228138,Vivian Martin,1893,7,22,1987,3,16,93
14151087,Marilyn Martinez,1955,2,9,2007,11,3,52
23171497,Pamela Mason,1916,3,10,1996,6,29,80
15808030,Shirley Mason (actress),1900,6,6,1979,7,27,79
26578151,Vivian Mason,1918,7,12,2009,8,24,91
2079333,Osa Massen,1914,1,13,2006,1,2,91
1036650,Edith Massey,1918,5,28,1984,10,24,66
5831955,Ilona Massey,1910,6,16,1974,8,20,64
42050945,Carole Mathews,1920,9,13,2014,11,6,94
45280554,Ruth Matteson,1910,12,10,1975,2,5,64
8774874,Martha Mattox,1879,6,19,1933,5,2,53
6461844,Jenny Maxwell,1941,9,3,1981,6,10,39
2231531,Marilyn Maxwell,1921,8,3,1972,3,20,50
1001319,Virginia Mayo,1920,11,30,2005,1,17,84
1725710,May McAvoy,1899,9,8,1984,4,26,84
3511926,Irish McCalla,1928,12,25,2002,2,1,73
533847,Mercedes McCambridge,1916,3,16,2004,3,2,87
4383802,Marian McCargo,1932,3,18,2004,4,7,72
34460096,Patti McCarty,1921,2,22,1985,7,7,64
350801,Rue McClanahan,1934,2,21,2010,6,3,76
42213098,Molly McClure,1919,1,19,2008,8,15,89
4792000,Lorissa McComas,1970,11,26,2009,11,3,38
7300095,Mollie McConnell,1865,9,24,1920,12,9,55
14415713,Gertrude McCoy,1890,6,30,1967,7,17,77
3261430,Joan McCracken,1917,12,31,1961,11,1,43
92343,Hattie McDaniel,1895,6,10,1952,10,26,57
9554168,Ruth McDevitt,1895,9,13,1976,5,27,80
4218119,Marie McDonald,1923,7,6,1965,10,21,42
13329269,Claire McDowell,1877,11,2,1966,10,23,88
13075038,Vonetta McGee,1945,1,14,2010,7,9,65
11784298,Roxana McGowan,1897,3,15,1976,11,22,79
183814,Dorothy McGuire,1916,6,14,2001,9,13,85
4608253,Kathryn McGuire,1903,12,6,1978,10,10,74
29257375,Kim McGuire,1955,12,1,2016,9,14,60
23387902,Kitty McHugh,1902,10,3,1954,9,3,51
3602245,Christine McIntyre,1911,4,16,1984,7,8,73
46470319,Wanda McKay,1915,6,22,1996,4,11,80
23282007,Eva McKenzie,1889,11,5,1967,9,15,77
3574098,Nina Mae McKinney,1912,6,12,1967,5,3,54
8317661,Barbara McNair,1934,3,4,2007,2,4,72
187638,Maggie McNamara,1928,6,18,1978,2,18,49
16884964,Claudia McNeil,1917,8,13,1993,11,25,76
13928657,Addie McPhail,1905,7,15,2003,4,14,97
42561421,Arlene McQuade,1936,5,29,2014,4,21,77
492328,Butterfly McQueen,1911,3,26,1995,12,22,84
32596827,Eve McVeagh,1919,7,15,1997,12,10,78
5769688,Caroline McWilliams,1945,4,4,2010,2,11,64
916852,Anne Meacham,1925,7,21,2006,1,12,80
50582772,Julia Meade,1925,12,17,2016,5,16,90
2652081,Mary Meade,1923,11,24,2003,12,10,80
1420556,Audrey Meadows,1922,2,8,1996,2,3,73
1652751,Jayne Meadows,1919,9,27,2015,4,26,95
240945,Anne Meara,1929,9,20,2015,5,23,85
4380101,Kay Medford,1919,9,14,1980,4,10,60
37529790,Hazel Medina,1937,10,8,2012,2,14,74
8957974,Blanche Mehaffey,1908,7,28,1968,3,31,59
6976520,Doro Merande,1892,3,31,1975,11,1,83
13346091,Beryl Mercer,1882,8,13,1939,7,28,56
20258382,Mae Mercer,1932,6,12,2008,10,29,76
49353657,Micole Mercurio,1938,3,10,2016,1,19,77
14746973,Iris Meredith,1915,6,3,1980,1,22,64
9490192,Judi Meredith,1936,10,13,2014,4,30,77
2698083,Bess Meredyth,1890,2,12,1969,7,13,79
765369,Una Merkel,1903,12,10,1986,1,2,82
100394,Ethel Merman,1908,1,16,1984,2,15,76
9507462,Charlotte Merriam,1903,4,5,1972,7,10,69
14599344,Lynn Merrick,1919,11,19,2007,3,25,87
2762255,Theresa Merritt,1922,9,24,1998,6,12,75
6870240,Violet Mersereau,1892,10,2,1975,11,12,83
14748146,Gertrude Messinger,1911,4,28,1995,11,8,84
691189,Mayo Methot,1904,3,3,1951,6,9,47
3845684,Eve Meyer,1928,12,13,1977,3,27,48
21568473,Gertrude Michael,1911,6,1,1964,12,31,53
32978481,Beverly Michaels,1928,12,28,2007,6,9,78
19537063,Beatriz Michelena,1890,2,2,1942,10,10,52
4404957,Donna Michelle,1945,12,8,2004,4,11,58
14752502,Betty Miles,1910,1,11,1992,6,9,82
10316692,Lillian Miles,1907,8,1,1972,2,27,64
13262332,Marjie Millar,1931,8,10,1966,4,16,34
44822162,Helene Millard,1905,9,30,1974,9,20,68
8913641,Diana Miller,1902,3,18,1927,12,18,25
439589,Ann Miller,1923,4,12,2004,1,22,80
18659063,Eve Miller,1923,8,8,1973,8,17,50
2819652,Marilyn Miller,1898,9,1,1936,4,7,37
2839981,Patsy Ruth Miller,1904,1,17,1995,7,16,91
6366919,Shirley Mills,1926,4,8,2010,3,31,83
13952591,Charlotte Mineau,1886,3,24,1979,10,12,93
516821,Jan Miner,1917,10,15,2004,2,15,86
579667,Mary Miles Minter,1902,4,25,1984,8,4,82
13184304,Belle Mitchell,1889,9,24,1979,2,12,89
17160452,Geneva Mitchell,1907,2,3,1949,3,10,42
7513818,Rhea Mitchell,1890,12,10,1957,10,16,66
6447718,Shirley Mitchell,1919,11,4,2013,11,11,94
13825249,Julie Mitchum,1914,7,23,2003,2,21,88
14599921,Ruth Mix,1912,7,13,1977,9,21,65
395499,Mary Ann Mobley,1937,2,17,2014,12,9,77
677355,Anna Moffo,1932,6,27,2006,3,9,73
505818,Eleanor Mondale,1960,1,19,2011,9,17,51
19318,Marilyn Monroe,1926,6,1,1962,8,5,36
332719,Elizabeth Montgomery,1933,4,15,1995,5,18,62
8096649,Belle Montrose,1886,4,23,1964,10,26,78
15768224,De Sacia Mooers,1888,11,19,1960,1,11,71
988033,Colleen Moore,1899,8,19,1988,1,25,88
1660276,Constance Moore,1920,1,18,2005,9,16,85
27498530,Dennie Moore,1902,12,30,1978,2,22,75
6349620,Florence Moore,1886,11,13,1935,3,23,48
13444856,Joanna Moore,1934,11,10,1997,11,22,63
14599722,Pauline Moore,1914,6,17,2001,12,7,87
202643,Agnes Moorehead,1900,12,6,1974,4,30,73
38336341,Natalie Moorhead,1901,7,27,1992,10,6,91
11882313,Dolores Moran,1924,1,27,1982,2,5,58
5511217,Peggy Moran,1918,10,23,2002,10,24,84
4943184,Polly Moran,1883,6,28,1952,1,25,68
43643528,Priscilla Moran,1917,11,23,2006,11,11,88
15315944,Claudia Morgan,1911,6,12,1974,9,17,63
1670446,Helen Morgan,1900,8,2,1941,10,9,41
6819531,Nancy Morgan,1949,4,1,1949,4,1,0
5007069,Toshia Mori,1912,1,1,1995,11,26,83
696051,Karen Morley,1909,12,12,2003,3,8,93
22156642,Priscilla Morrill,1927,6,4,1994,11,9,67
8379386,Anita Morris,1943,3,14,1994,3,2,50
29034630,Dorothy Morris,1922,2,23,2011,11,20,89
14836872,Margaret Morris (actress),1898,11,7,1968,6,7,69
23478378,Anna Karen Morrow,1914,9,20,2009,7,1,94
18216612,Susan Morrow,1931,5,25,1985,5,8,53
13184392,Marie Mosquini,1899,12,3,1983,2,21,83
1328222,Cookie Mueller,1949,3,2,1989,11,10,40
6990714,Esther Muir,1903,3,11,1995,8,1,92
26020338,Jean Muir (actress),1911,2,13,1996,7,23,85
12271351,Meg Mundy,1915,1,4,2016,1,12,101
1169577,Ona Munson,1903,6,16,1955,2,11,51
166777,Brittany Murphy,1977,11,10,2009,12,20,32
15195086,Edna Murphy,1899,11,17,1974,8,3,74
5814387,Mary Murphy (actress),1931,1,26,2011,5,4,80
2357543,Rosemary Murphy,1925,1,13,2014,7,5,89
472263,Mae Murray,1885,5,10,1965,3,23,79
2866333,Carmel Myers,1899,4,4,1980,11,9,81
2999649,Cynthia Myers,1950,9,12,2011,11,4,61
40612001,Paulene Myers,1913,11,9,1996,12,8,83
29692289,Odette Myrtil,1898,6,28,1978,11,18,80
7599439,Anne Nagel,1915,9,29,1966,7,6,50
2171189,Nita Naldi,1894,11,13,1961,2,17,66
11601206,Florence Nash,1888,10,2,1950,4,2,61
6835272,Mary Nash,1884,8,15,1976,12,3,92
3612234,Mildred Natwick,1905,6,19,1994,10,25,89
210214,Patricia Neal,1926,1,20,2010,8,8,84
3629604,Frances E. Nealy,1918,10,14,1997,5,23,78
909387,Pola Negri,1897,1,3,1987,8,1,90
2062226,Noel Neill,1920,11,25,2016,7,3,95
762748,Harriet Nelson,1909,7,19,1994,10,2,85
26530953,Portia Nelson,1920,5,27,2001,3,6,80
40495311,Ruth Nelson (actress),1905,8,2,1992,9,12,87
31645493,Ottola Nesmith,1889,12,12,1972,2,7,82
3170161,Miriam Byrd Nethery,1929,5,17,2003,1,6,73
5715513,Lois Nettleton,1927,8,16,2008,1,18,80
3956949,Michelle Nicastro,1960,3,31,2010,11,4,50
5990384,Barbara Nichols,1928,12,30,1976,10,5,47
6131603,Jane Nigh,1925,2,25,1993,10,5,68
1469375,Anna Q. Nilsson,1888,3,30,1974,2,11,85
3199432,Greta Nissen,1906,1,30,1988,5,15,82
6827553,Marian Nixon,1904,10,20,1983,2,13,78
38041652,Chris Noel,1941,7,2,1941,7,2,0
26473070,Danny Sue Nolan,1923,2,28,2002,8,3,79
40007512,Doris Nolan,1916,7,14,1998,7,29,82
3286021,Jeanette Nolan,1911,12,30,1998,6,5,86
2689710,Mary Nolan,1902,12,18,1948,10,31,45
15002235,Lucille Norman,1921,6,15,1998,4,1,76
29938194,Maidie Norman,1912,10,16,1998,5,2,85
579712,Mabel Normand,1892,11,9,1930,2,23,37
2181741,Sheree North,1932,1,17,2005,11,4,73
13021459,Eva Novak,1898,2,14,1988,4,17,90
6243841,Jane Novak,1896,1,12,1990,2,3,94
26109640,Betty Noyes,1912,10,11,1987,12,24,75
27166131,Alice Nunn,1927,10,27,1988,7,1,60
1408408,Maila Nurmi,1922,12,11,2008,1,10,85
6003628,Carrie Nye,1936,10,14,2006,7,14,69
33915702,Randi Oakes,1951,8,19,1951,8,19,0
6034927,Vivien Oakland,1895,5,20,1958,8,1,63
9734885,Florence Oberle,1869,12,6,1943,7,10,73
3215913,Virginia O'Brien,1919,4,18,2001,1,16,81
17108628,Erin O'Brien-Moore,1902,5,2,1979,5,3,77
41068288,Gladys O'Connor,1903,11,28,2012,2,21,108
14398658,Loyola O'Connor,1868,7,8,1931,12,26,63
1387992,Una O'Connor (actress),1880,10,23,1959,2,4,78
5726146,Molly O'Day,1911,10,16,1998,10,22,87
14751889,Nell O'Day,1909,9,22,1989,1,3,79
2137943,Cathy O'Donnell,1923,7,6,1970,4,11,46
7282220,Martha O'Driscoll,1922,3,4,1998,11,3,76
6800971,Lani O'Grady,1954,10,2,2001,9,25,46
235309,Maureen O'Hara,1920,8,17,2015,10,24,95
13951001,Carol Ohmart,1927,6,3,2002,1,1,74
1149330,Edna May Oliver,1883,11,9,1942,11,9,59
1800503,Susan Oliver,1932,2,13,1990,5,10,58
13540069,Gertrude Olmstead,1897,11,13,1975,1,18,77
23080864,Zelma O'Neal,1903,5,29,1989,11,3,86
2403871,Barbara O'Neil,1910,7,17,1980,9,3,70
5715320,Sally O'Neil,1908,10,23,1968,6,18,59
3129381,Lupe Ontiveros,1942,9,27,2012,7,26,69
11476385,Narda Onyx,1931,12,20,1991,3,18,59
804611,Heather O'Rourke,1975,12,27,1988,2,1,12
31855124,Vivienne Osborne,1896,12,10,1961,6,10,64
39287063,Bibi Osterwald,1918,2,3,2002,1,2,83
7270454,Muriel Ostriche,1896,5,24,1989,5,3,92
202122,Maureen O'Sullivan,1911,5,17,1998,6,23,87
17360747,Rafaela Ottiano,1888,3,4,1942,8,18,54
736781,Maria Ouspenskaya,1876,7,29,1949,12,3,73
15792249,Catherine Dale Owen,1900,7,28,1965,9,7,65
3787219,Seena Owen,1894,11,14,1966,8,15,71
11307679,Doris Packer,1904,5,30,1979,3,31,74
593874,Anita Page,1910,8,4,2008,9,6,98
14627342,Dorothy Page (actress),1904,3,4,1961,3,26,57
1388049,Gale Page,1913,7,29,1983,1,8,69
206714,Geraldine Page,1924,11,22,1987,6,13,62
1150250,Joy Page,1924,11,9,2008,4,18,83
1752991,LaWanda Page,1920,10,19,2002,9,14,81
6264072,Jean Paige,1895,7,3,1990,12,15,95
12874930,Mabel Paige,1880,12,19,1954,2,9,73
17266778,Inez Palange,1889,6,13,1962,10,16,73
1172302,Betsy Palmer,1926,11,1,2015,5,29,88
14949530,Shirley Palmer (actress),1908,12,25,2000,3,29,91
187083,Eleanor Parker,1922,6,26,2013,12,9,91
2326113,Jean Parker,1915,8,11,2005,11,30,90
321205,Suzy Parker,1932,10,28,2003,5,3,70
3644245,Hildy Parks,1926,3,15,2004,10,7,78
6828191,Helen Parrish,1924,3,12,1959,2,22,34
8339084,Julie Parrish,1940,10,21,2003,10,1,62
2109172,Nancy Parsons,1942,1,17,2001,1,5,58
7671983,Patsy Parsons,1931,6,9,2006,10,26,75
21318155,Tayva Patch,1953,2,18,2015,11,21,62
46407073,Angela Paton,1930,1,11,2016,5,26,86
9121774,Gail Patrick,1911,6,20,1980,7,6,69
1298854,Lee Patrick (actress),1901,11,22,1982,11,21,80
2287337,Luana Patten,1938,7,6,1996,5,1,57
5690575,Elizabeth Patterson (actress),1874,11,22,1966,1,31,91
3306287,Neva Patterson,1920,2,10,2010,12,14,90
14626952,Shirley Patterson,1922,12,26,1995,4,4,72
7518214,Doris Pawn,1894,12,29,1988,3,30,93
6151648,Ilka Tanya Payan,1943,1,7,1996,4,6,53
17127756,Sally Payne,1912,9,5,1999,5,8,86
13184588,Blanche Payson,1881,9,20,1964,7,4,82
1642878,Barbara Payton,1927,11,16,1967,5,8,39
22622058,E. J. Peaker,1944,2,22,1944,2,22,0
603181,Alice Pearce,1917,10,16,1966,3,3,48
41580640,Peggy Pearce,1894,6,4,1975,2,26,80
6029765,Virginia Pearson,1886,3,7,1958,6,6,72
18101180,Margaret Pellegrini,1923,9,23,2013,8,7,89
246283,Clara Peller,1902,8,11,1987,8,11,85
7389768,Ann Pennington (actress),1893,12,23,1971,11,4,77
1711221,Barbara Pepper,1915,5,31,1969,7,18,54
15203627,Susan Peretz,1940,3,2,2004,8,27,64
30050245,Joan Perry,1911,7,7,1996,9,16,85
19007989,Katherine Perry,1897,1,5,1983,10,14,86
36576511,Fern Persons,1910,7,27,2012,7,22,101
37709315,Edith Peters,1926,4,14,2000,10,28,74
1285604,Jean Peters,1926,10,15,2000,10,13,73
593854,Susan Peters,1921,7,3,1952,10,23,31
708931,Amanda Peterson,1971,7,8,2015,7,3,43
17082734,Dorothy Peterson,1897,12,25,1979,10,3,81
1339894,Angelique Pettyjohn,1943,3,11,1992,2,14,48
8563929,Eleanor Phelps,1907,9,8,2001,9,29,94
17552464,Mary Philips,1901,1,23,1975,4,22,74
15182277,Carmen Phillips,1895,1,9,1936,12,9,41
8929900,Dorothy Phillips,1889,10,30,1980,3,1,90
2893685,Peg Phillips,1918,9,20,2002,11,7,84
9918944,Sally Phipps,1911,5,25,1978,3,17,66
18823,Mary Pickford,1892,4,8,1979,5,29,87
1667240,Molly Picon,1898,2,28,1992,4,5,94
